weight,age,female,married,educ,kids,race,lfpart,empl,income,wageinc,ssretinc,intdivinc,busfarminc,capgainsinc,othinc,owner,rent,hpayday,bankrupt5y,latepay60d,creditapplied,creditdenied,takefinrisk,finknowledge,finlit,equity,finassets,liqassets,houses,business,vehicles,assets,networth,stocks,stkmutfnd,othresre,netnresre,othnfin,mortages,heloc,othloc,instloanveh,instloaneduc,instloanoth,ccbalance,debt,totloanpay
39992.58,51,0,1,4,1,1,0,4,146526.1,146526.1,0,42.5,0,0,0,1,0,0,0,0,,0,1,,,0,229574.2,2072,134678,0,6174.5,370426.7,257090,0,0,0,0,0,16575.8,93238.6,0,0,1450.4,2072,0,113336.7,2154.8
31956.42,43,0,1,3,5,3,1,1,44594.9,44594.9,0,0,0,0,0,1,0,0,0,0,,0,0,,,0,414.4,414.4,78734.8,0,14089.4,93238.6,89923.5,0,0,0,0,0,0,0,0,2693.6,0,621.6,0,3315.2,310.8
38443.41,52,1,0,4,0,1,1,1,106178.3,93436.9,0,12741.4,0,0,0,1,0,0,0,0,,0,0,,,36259.5,128980.1,26935.6,155397.7,0,31908.3,316286.2,259141.3,0,0,0,0,0,0,22791.7,0,29007.6,5179.9,0,165.8,57144.9,708.6
30229.9,47,1,0,4,0,1,1,1,133784.7,84942.7,40347.8,5733.6,8281.9,0,0,1,0,0,0,0,,0,0,,,99454.5,278058.3,12846.2,217556.8,0,5801.5,531460.2,417501.9,0,0,0,0,30043.6,113958.3,0,0,0,0,0,0,113958.3,1243.2
36583.97,47,0,1,1,2,3,1,1,80695.5,80695.5,0,0,0,0,807,0,0,0,0,0,,1,1,,,0,8412.2,8412.2,0,0,9738.3,18150.5,18150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61653.87,48,1,0,4,0,1,1,2,17200.9,16988.5,0,106.2,0,0,0,1,0,0,0,1,,0,0,,,0,745.9,124.3,207197,0,1056.7,209621.2,182892.8,0,0,0,0,621.6,24863.6,0,0,0,0,1864.8,0,26728.4,310.8
27282.83,28,0,0,3,0,1,1,1,44594.9,44594.9,0,0,0,0,0,0,642.3,0,0,1,,1,1,,,0,3315.2,207.2,0,0,1657.6,6008.7,1346.8,0,0,0,0,1036,0,0,0,0,4661.9,0,0,4661.9,207.2
48175.72,36,0,0,3,0,1,1,4,4247.1,2123.6,0,0,8494.3,0,0,1,0,0,0,0,,1,2,,,0,0,0,186477.3,0,890.9,249527.3,156288.7,0,0,62159.1,0,0,0,0,0,0,0,0,0,93238.6,0
29665.55,69,1,0,3,0,1,0,3,23359.2,0,23359.2,0,0,0,0,0,518,0,0,0,,0,0,,,0,13882.2,3522.3,0,0,0,13882.2,10567,0,0,0,0,0,0,0,0,0,0,0,3315.2,3315.2,82.9
384.5948,42,0,1,4,2,1,1,2,286681.5,74324.8,0,0,212356.7,0,0,1,0,0,0,0,,0,1,,,114994.3,166793.6,49727.3,1015265.2,0,0,1803649.6,797811.9,1036,0,621590.9,0,0,808068.2,0,0,0,0,0,3004.4,1005837.7,12092.5
1126.131,49,0,1,4,2,1,1,2,197491.7,55212.7,0,0,138031.8,0,0,1,0,0,0,0,,0,1,,,35223.5,55528.8,10463.4,198909.1,1077424.2,28800.4,1360662.5,1310002.8,0,0,0,0,0,41439.4,0,0,0,0,518,8702.3,50659.7,1191.4
517.2095,45,0,1,3,1,1,1,1,242086.6,212356.7,0,29729.9,0,0,0,1,0,0,0,0,,0,1,,,310795.5,995788.6,94481.8,414393.9,0,78734.8,1861872,1613235.6,103598.5,207197,372954.5,0,0,248636.4,0,0,0,0,0,0,248636.4,4143.9
7239.827,61,0,1,4,0,1,1,2,70077.7,93436.9,0,0,0,0,0,0,0,0,0,0,,0,1,,,24863.6,72788.3,23682.6,0,0,11810.2,84598.5,84598.5,0,24863.6,0,0,0,0,0,0,0,0,0,0,0,0
18842.66,59,0,1,4,0,1,1,2,1274140,1274140,0,65830.6,0,2335.9,0,1,0,0,0,0,,0,1,,,4382215.9,9568977.7,140893.9,725189.4,538712.1,498930.3,11226139,10930096,607087.1,615375,0,-105670.5,0,35223.5,0,0,256924.2,0,0,3895.3,296043,2770.2
44785.36,37,1,0,2,2,1,1,1,42471.3,42471.3,0,0,0,0,4247.1,0,1243.2,0,0,0,,0,0,,,0,3108,0,0,0,0,3108,1036,0,0,0,0,0,0,0,0,0,0,0,2072,2072,51.8
146.6127,58,0,1,4,0,1,1,2,3270292.6,722012.6,0,1274140,849426.6,424713.3,0,1,0,0,0,0,,0,1,,,2848958.3,13465731.1,847435.6,2486363.6,35845075.8,263347.3,52578510.2,52578510.2,517992.4,258996.2,310795.5,0,207197,0,0,0,0,0,0,0,0,0
5393.317,55,0,1,4,1,1,1,1,1057536.2,976840.6,0,80695.5,0,0,0,1,0,0,0,0,,0,1,,,3849719.7,4297265.2,399890.2,1346780.3,0,20305.3,7011131.1,7000771.2,3501628.8,0,1346780.3,0,0,0,0,0,0,0,0,0,10359.8,0
9664.961,62,0,1,4,0,1,1,2,361006.3,276063.7,0,88128,0,-2973,0,1,0,0,0,0,,0,1,,,393674.2,1490782.2,830859.8,466193.2,870227.3,39367.4,2866570.1,2707028.4,393674.2,0,0,0,0,159541.7,0,0,0,0,0,0,159541.7,1305.3
40309.5,73,1,0,2,0,1,0,3,15289.7,0,9768.4,0,0,0,5521.3,0,828.8,0,0,0,,0,0,,,0,5656.5,3108,0,0,0,5656.5,5656.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101.007,76,1,0,3,0,1,0,3,33977.1,0,12529,13803.2,0,0,0,0,1429.7,0,0,0,,0,0,,,82878.8,121521,1346.8,0,0,5387.1,126908.1,126908.1,0,82878.8,0,0,0,0,0,0,0,0,0,0,0,0
8653.465,38,0,1,2,2,1,1,2,80695.5,0,0,7857.2,72201.3,0,0,1,0,0,0,0,,0,2,,,0,291111.7,265212.1,1035984.8,1450378.8,45583.3,2988816.3,2460464,0,0,165757.6,0,0,393674.2,0,0,0,0,0,0,528352.3,5925.8
13145.56,54,0,1,4,0,1,1,1,180503.2,178379.6,1083,1295.4,0,0,0,1,0,0,0,0,,0,1,,,1568895.5,2117967.4,12431.8,828787.9,0,5594.3,2952349.6,2910081.4,8287.9,0,0,0,0,2900.8,31079.5,0,0,0,0,0,42268.2,2072
2556.687,54,1,0,4,0,1,1,1,314287.9,361006.3,0,21235.7,0,84942.7,0,1,0,0,0,0,,0,1,,,766628.8,822572,24863.6,352234.8,0,37295.5,1212102.3,1212102.3,745909.1,0,0,0,0,0,0,0,0,0,0,0,0,0
35506.28,43,1,0,1,0,2,1,1,11042.5,9343.7,0,0,0,0,2973,0,82.9,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45136.96,67,0,1,2,0,1,1,1,165638.2,44594.9,36100.6,0,0,84942.7,0,1,766.6,0,0,0,,1,0,,,1243.2,14918.2,1036,107742.4,0,10359.8,164100,124318.2,0,0,31079.5,0,0,0,0,0,22791.7,0,0,10774.2,39781.8,704.5
